epoch,step,loss
1,433,11.03101634979248
1,434,11.03139877319336
1,435,11.04938793182373
1,436,11.07525634765625
1,437,11.074811935424805
1,438,11.036312103271484
1,439,11.040480613708496
1,440,11.011059761047363
1,441,11.053595542907715
1,442,10.999143600463867
1,443,10.97872543334961
1,444,11.051284790039062
1,445,11.038829803466797
1,446,11.040021896362305
1,447,10.999717712402344
1,448,11.007368087768555
1,449,11.049147605895996
1,450,11.035249710083008
1,451,11.003958702087402
1,452,11.005319595336914
1,453,11.0347900390625
1,454,11.00511646270752
1,455,11.04487419128418
1,456,11.047706604003906
1,457,10.987732887268066
1,458,11.009936332702637
1,459,11.029935836791992
1,460,10.963889122009277
1,461,11.014986991882324
1,462,10.995026588439941
1,463,10.982256889343262
1,464,11.03295612335205
1,465,11.033016204833984
1,466,11.025909423828125
1,467,11.008601188659668
1,468,11.00836181640625
1,469,11.02453327178955
1,470,10.978988647460938
1,471,11.0321626663208
1,472,10.978965759277344
1,473,10.983356475830078
1,474,11.029097557067871
1,475,10.993597984313965
1,476,11.00100040435791
1,477,11.022767066955566
1,478,11.007492065429688
1,479,10.986611366271973
1,480,11.006182670593262
1,481,11.024447441101074
1,482,10.990900993347168
1,483,11.020748138427734
1,484,10.986373901367188
1,485,10.992871284484863
1,486,11.010379791259766
1,487,10.959656715393066
1,488,10.994368553161621
1,489,10.96863842010498
1,490,10.9429931640625
1,491,10.949047088623047
1,492,10.953265190124512
1,493,10.987807273864746
1,494,10.945663452148438
1,495,10.986841201782227
1,496,10.941320419311523
1,497,10.961831092834473
1,498,11.008661270141602
1,499,11.00147819519043
1,500,10.998376846313477
1,501,10.93722152709961
1,502,10.969955444335938
1,503,10.928009033203125
1,504,10.991476058959961
1,505,10.94759464263916
1,506,10.969093322753906
1,507,10.937036514282227
1,508,10.932607650756836
1,509,10.981117248535156
1,510,10.96804141998291
1,511,10.951309204101562
1,512,10.944947242736816
1,513,10.962575912475586
1,514,10.927163124084473
1,515,10.903533935546875
1,516,10.947406768798828
1,517,10.970428466796875
1,518,10.987107276916504
1,519,10.96973705291748
1,520,10.976885795593262
1,521,10.944091796875
1,522,10.958168029785156
1,523,10.915360450744629
1,524,10.918482780456543
1,525,10.922196388244629
1,526,10.933791160583496
1,527,10.936111450195312
1,528,10.910666465759277
1,529,10.968888282775879
1,530,10.925535202026367
1,531,10.943520545959473
1,532,10.898148536682129
1,533,10.913439750671387
1,534,10.928228378295898
1,535,10.956910133361816
1,536,10.939234733581543
1,537,10.953056335449219
1,538,10.945881843566895
1,539,10.968912124633789
1,540,10.909591674804688
1,541,10.926227569580078
1,542,10.92356014251709
1,543,10.947768211364746
1,544,10.953559875488281
1,545,10.898757934570312
1,546,10.9271821975708
1,547,10.905466079711914
1,548,10.9118013381958
1,549,10.892671585083008
1,550,10.90473461151123
1,551,10.916743278503418
1,552,10.90804672241211
1,553,10.879619598388672
1,554,10.896154403686523
1,555,10.93990421295166
1,556,10.853255271911621
1,557,10.926743507385254
1,558,10.882061958312988
1,559,10.886703491210938
1,560,10.933235168457031
1,561,10.90280532836914
1,562,10.915519714355469
1,563,10.861876487731934
1,564,10.8612642288208
1,565,10.899672508239746
1,566,10.831608772277832
1,567,10.917887687683105
1,568,10.880049705505371
1,569,10.937175750732422
1,570,10.889719009399414
1,571,10.934561729431152
1,572,10.88408374786377
1,573,10.838130950927734
1,574,10.861856460571289
1,575,10.859027862548828
1,576,10.91914176940918
1,577,10.943801879882812
1,578,10.949179649353027
1,579,10.84103775024414
1,580,10.858821868896484
1,581,10.937775611877441
1,582,10.860298156738281
1,583,10.895574569702148
1,584,10.869956970214844
1,585,10.910371780395508
1,586,10.866724967956543
1,587,10.878610610961914
1,588,10.875266075134277
1,589,10.840983390808105
1,590,10.912217140197754
1,591,10.83554458618164
1,592,10.880575180053711
1,593,10.854665756225586
1,594,10.885796546936035
1,595,10.807597160339355
1,596,10.866714477539062
1,597,10.848154067993164
1,598,10.861859321594238
1,599,10.875909805297852
1,600,10.850394248962402
1,601,10.840130805969238
1,602,10.882943153381348
1,603,10.859557151794434
1,604,10.829689025878906
1,605,10.870652198791504
1,606,10.82034969329834
1,607,10.825967788696289
1,608,10.852813720703125
1,609,10.834432601928711
1,610,10.845600128173828
1,611,10.841201782226562
1,612,10.87768840789795
1,613,10.846451759338379
1,614,10.80976390838623
1,615,10.882135391235352
1,616,10.860095977783203
1,617,10.829992294311523
1,618,10.882450103759766
1,619,10.881500244140625
1,620,10.854643821716309
1,621,10.864725112915039
1,622,10.847146034240723
1,623,10.800128936767578
1,624,10.910256385803223
1,625,10.83092975616455
1,626,10.835281372070312
1,627,10.81450080871582
1,628,10.814929962158203
1,629,10.83925724029541
1,630,10.836156845092773
1,631,10.85301399230957
1,632,10.816527366638184
1,633,10.842923164367676
1,634,10.79377555847168
1,635,10.800077438354492
1,636,10.813833236694336
1,637,10.777764320373535
1,638,10.848990440368652
1,639,10.82580852508545
1,640,10.853984832763672
1,641,10.842301368713379
1,642,10.819770812988281
1,643,10.847550392150879
1,644,10.846892356872559
1,645,10.808452606201172
1,646,10.874670028686523
1,647,10.830366134643555
1,648,10.84286117553711
1,649,10.818161964416504
1,650,10.823369026184082
1,651,10.850640296936035
1,652,10.847149848937988
1,653,10.787130355834961
1,654,10.84257984161377
1,655,10.779356002807617
1,656,10.782571792602539
1,657,10.863719940185547
1,658,10.780750274658203
1,659,10.843640327453613
1,660,10.791926383972168
1,661,10.803547859191895
1,662,10.7711181640625
1,663,10.722369194030762
1,664,10.794286727905273
1,665,10.78670883178711
1,666,10.796550750732422
1,667,10.80129337310791
1,668,10.826070785522461
1,669,10.738459587097168
1,670,10.80347728729248
1,671,10.811223030090332
1,672,10.855351448059082
1,673,10.716926574707031
1,674,10.83342170715332
1,675,10.801491737365723
1,676,10.801420211791992
1,677,10.79758358001709
1,678,10.712418556213379
1,679,10.788028717041016
1,680,10.844367980957031
1,681,10.797619819641113
1,682,10.793632507324219
1,683,10.753155708312988
1,684,10.731146812438965
1,685,10.733616828918457
1,686,10.782187461853027
1,687,10.755334854125977
1,688,10.762049674987793
1,689,10.765941619873047
1,690,10.750657081604004
1,691,10.840794563293457
1,692,10.802192687988281
1,693,10.766602516174316
1,694,10.75206470489502
1,695,10.838544845581055
1,696,10.743180274963379
1,697,10.833535194396973
1,698,10.810992240905762
1,699,10.771452903747559
1,700,10.813892364501953
1,701,10.715921401977539
1,702,10.71389102935791
1,703,10.765729904174805
1,704,10.734358787536621
1,705,10.7958345413208
1,706,10.758062362670898
1,707,10.79544734954834
1,708,10.704119682312012
1,709,10.73361873626709
1,710,10.700261116027832
1,711,10.775031089782715
1,712,10.803332328796387
1,713,10.734940528869629
1,714,10.713802337646484
1,715,10.751176834106445
1,716,10.755277633666992
1,717,10.805745124816895
1,718,10.731621742248535
1,719,10.814340591430664
1,720,10.748871803283691
1,721,10.777352333068848
1,722,10.687697410583496
1,723,10.713298797607422
1,724,10.728631019592285
1,725,10.743391036987305
1,726,10.649919509887695
1,727,10.724458694458008
1,728,10.726273536682129
1,729,10.745169639587402
1,730,10.732434272766113
1,731,10.707179069519043
1,732,10.722233772277832
1,733,10.712047576904297
1,734,10.672713279724121
1,735,10.731075286865234
1,736,10.725170135498047
1,737,10.663273811340332
1,738,10.681236267089844
1,739,10.740097045898438
1,740,10.683370590209961
1,741,10.711602210998535
1,742,10.747763633728027
1,743,10.683195114135742
1,744,10.729958534240723
1,745,10.687201499938965
1,746,10.684125900268555
1,747,10.712343215942383
1,748,10.71911334991455
1,749,10.744540214538574
1,750,10.680968284606934
1,751,10.69682788848877
1,752,10.732866287231445
1,753,10.777607917785645
1,754,10.750140190124512
1,755,10.784759521484375
1,756,10.737311363220215
1,757,10.693344116210938
1,758,10.761240005493164
1,759,10.693717956542969
1,760,10.739860534667969
1,761,10.75074291229248
1,762,10.744279861450195
1,763,10.659797668457031
1,764,10.671184539794922
1,765,10.648380279541016
1,766,10.746370315551758
1,767,10.679781913757324
1,768,10.662970542907715
1,769,10.660784721374512
1,770,10.6734619140625
1,771,10.684165000915527
1,772,10.652348518371582
1,773,10.769685745239258
1,774,10.744596481323242
1,775,10.694561958312988
1,776,10.634254455566406
1,777,10.680013656616211
1,778,10.710336685180664
1,779,10.612780570983887
1,780,10.659696578979492
1,781,10.69355583190918
1,782,10.646236419677734
1,783,10.71135139465332
1,784,10.720451354980469
1,785,10.702320098876953
1,786,10.672932624816895
1,787,10.7186279296875
1,788,10.674225807189941
1,789,10.725481986999512
1,790,10.684995651245117
1,791,10.73996639251709
1,792,10.651564598083496
1,793,10.65188217163086
1,794,10.683855056762695
1,795,10.65330982208252
1,796,10.713210105895996
1,797,10.681157112121582
1,798,10.672564506530762
1,799,10.63116455078125
1,800,10.675055503845215
1,801,10.611976623535156
1,802,10.687015533447266
1,803,10.714471817016602
1,804,10.713014602661133
1,805,10.619649887084961
1,806,10.740437507629395
1,807,10.681807518005371
1,808,10.669960021972656
1,809,10.67737102508545
1,810,10.636527061462402
1,811,10.670655250549316
1,812,10.615229606628418
1,813,10.637205123901367
1,814,10.723258018493652
1,815,10.636703491210938
1,816,10.581192016601562
1,817,10.71224308013916
1,818,10.605061531066895
1,819,10.571341514587402
1,820,10.746644973754883
1,821,10.60863971710205
1,822,10.656031608581543
1,823,10.635919570922852
1,824,10.679811477661133
1,825,10.581317901611328
1,826,10.63325023651123
1,827,10.619174003601074
1,828,10.669248580932617
1,829,10.611753463745117
1,830,10.635313034057617
1,831,10.648534774780273
1,832,10.596969604492188
1,833,10.642762184143066
1,834,10.581117630004883
1,835,10.638945579528809
1,836,10.606698989868164
1,837,10.541725158691406
1,838,10.625052452087402
1,839,10.651970863342285
1,840,10.646843910217285
1,841,10.625678062438965
1,842,10.570666313171387
1,843,10.678046226501465
1,844,10.687793731689453
1,845,10.669068336486816
1,846,10.586302757263184
1,847,10.642824172973633
1,848,10.511977195739746
1,849,10.644207000732422
1,850,10.61441707611084
1,851,10.629598617553711
1,852,10.594927787780762
1,853,10.684141159057617
1,854,10.600232124328613
1,855,10.614384651184082
1,856,10.5765962600708
1,857,10.630873680114746
1,858,10.568304061889648
1,859,10.54912281036377
1,860,10.572117805480957
1,861,10.600692749023438
1,862,10.570422172546387
1,863,10.599257469177246
1,864,10.641901016235352
1,865,10.634976387023926
1,866,10.672356605529785
1,867,10.650001525878906
1,868,10.625496864318848
1,869,10.601537704467773
1,870,10.609560012817383
1,871,10.561880111694336
1,872,10.626397132873535
1,873,10.628171920776367
1,874,10.725136756896973
1,875,10.6261625289917
1,876,10.561760902404785
1,877,10.587404251098633
1,878,10.56601333618164
1,879,10.661422729492188
1,880,10.51804256439209
1,881,10.664019584655762
1,882,10.55407428741455
1,883,10.55358600616455
1,884,10.52181625366211
1,885,10.618064880371094
1,886,10.671096801757812
1,887,10.519905090332031
1,888,10.51618766784668
1,889,10.616788864135742
1,890,10.55101490020752
1,891,10.541545867919922
1,892,10.543377876281738
1,893,10.516190528869629
1,894,10.569774627685547
1,895,10.492867469787598
1,896,10.550776481628418
1,897,10.628225326538086
1,898,10.635676383972168
1,899,10.54892349243164
1,900,10.539440155029297
1,901,10.515978813171387
1,902,10.563799858093262
1,903,10.47539234161377
1,904,10.606159210205078
1,905,10.593186378479004
1,906,10.505293846130371
1,907,10.550627708435059
1,908,10.513195037841797
1,909,10.56067180633545
1,910,10.445900917053223
1,911,10.558698654174805
1,912,10.546043395996094
1,913,10.501806259155273
1,914,10.489049911499023
1,915,10.518892288208008
1,916,10.577937126159668
1,917,10.5420503616333
1,918,10.510528564453125
1,919,10.556727409362793
1,920,10.502787590026855
1,921,10.571358680725098
1,922,10.514180183410645
1,923,10.499469757080078
1,924,10.561469078063965
1,925,10.618976593017578
1,926,10.488466262817383
1,927,10.596907615661621
1,928,10.51392650604248
1,929,10.549927711486816
1,930,10.515135765075684
1,931,10.517050743103027
1,932,10.526846885681152
1,933,10.535048484802246
1,934,10.576312065124512
1,935,10.544605255126953
1,936,10.496050834655762
1,937,10.591263771057129
1,938,10.466293334960938
1,939,10.573535919189453
1,940,10.603067398071289
1,941,10.502413749694824
1,942,10.529553413391113
1,943,10.517534255981445
1,944,10.525249481201172
1,945,10.473549842834473
1,946,10.5914945602417
1,947,10.490914344787598
1,948,10.457752227783203
1,949,10.545543670654297
1,950,10.582181930541992
1,951,10.558087348937988
1,952,10.50501823425293
1,953,10.556401252746582
1,954,10.490784645080566
1,955,10.471822738647461
1,956,10.589022636413574
1,957,10.500125885009766
1,958,10.575074195861816
1,959,10.523334503173828
1,960,10.40056037902832
1,961,10.533336639404297
1,962,10.503496170043945
1,963,10.482131958007812
1,964,10.526884078979492
1,965,10.487825393676758
1,966,10.53857421875
1,967,10.507880210876465
1,968,10.435604095458984
1,969,10.482453346252441
1,970,10.412184715270996
1,971,10.433751106262207
1,972,10.494492530822754
1,973,10.501810073852539
1,974,10.472145080566406
1,975,10.418846130371094
1,976,10.464644432067871
1,977,10.464188575744629
1,978,10.464234352111816
1,979,10.494040489196777
1,980,10.553264617919922
1,981,10.501930236816406
1,982,10.485966682434082
1,983,10.560819625854492
1,984,10.424643516540527
1,985,10.41750717163086
1,986,10.472644805908203
1,987,10.522208213806152
1,988,10.449566841125488
1,989,10.535429954528809
1,990,10.453225135803223
1,991,10.503662109375
1,992,10.475885391235352
1,993,10.543375968933105
1,994,10.457386016845703
1,995,10.483160972595215
1,996,10.5011568069458
1,997,10.474889755249023
1,998,10.445216178894043
1,999,10.55085563659668
1,1000,10.496281623840332
1,1001,10.46522331237793
1,1002,10.409812927246094
1,1003,10.4468994140625
1,1004,10.420384407043457
1,1005,10.416929244995117
1,1006,10.360618591308594
1,1007,10.374524116516113
1,1008,10.408446311950684
1,1009,10.541215896606445
1,1010,10.470759391784668
1,1011,10.490774154663086
1,1012,10.422040939331055
1,1013,10.47325325012207
1,1014,10.405160903930664
1,1015,10.482704162597656
1,1016,10.546408653259277
1,1017,10.489459037780762
1,1018,10.484334945678711
1,1019,10.37100887298584
1,1020,10.391069412231445
1,1021,10.454245567321777
1,1022,10.307485580444336
1,1023,10.489319801330566
1,1024,10.45242977142334
1,1025,10.506443977355957
1,1026,10.385636329650879
1,1027,10.41757583618164
1,1028,10.387428283691406
1,1029,10.462108612060547
1,1030,10.404695510864258
1,1031,10.542366027832031
1,1032,10.450034141540527
1,1033,10.49276351928711
1,1034,10.484129905700684
1,1035,10.439864158630371
1,1036,10.376285552978516
1,1037,10.462868690490723
1,1038,10.453465461730957
1,1039,10.409897804260254
1,1040,10.384730339050293
1,1041,10.450885772705078
1,1042,10.367630958557129
1,1043,10.347431182861328
1,1044,10.480266571044922
1,1045,10.379290580749512
1,1046,10.474181175231934
1,1047,10.389033317565918
1,1048,10.481268882751465
1,1049,10.449411392211914
1,1050,10.395488739013672
1,1051,10.330789566040039
1,1052,10.510605812072754
1,1053,10.422359466552734
1,1054,10.408740043640137
1,1055,10.536850929260254
1,1056,10.390336036682129
1,1057,10.531526565551758
1,1058,10.406713485717773
1,1059,10.450611114501953
1,1060,10.409778594970703
1,1061,10.342144966125488
1,1062,10.344232559204102
1,1063,10.355141639709473
1,1064,10.316642761230469
1,1065,10.324268341064453
1,1066,10.338142395019531
1,1067,10.41275691986084
1,1068,10.412983894348145
1,1069,10.30113697052002
1,1070,10.426770210266113
1,1071,10.48449993133545
1,1072,10.481317520141602
1,1073,10.373954772949219
1,1074,10.315140724182129
1,1075,10.406660079956055
1,1076,10.362656593322754
1,1077,10.293087005615234
1,1078,10.380842208862305
1,1079,10.325736045837402
1,1080,10.36192512512207
1,1081,10.3336181640625
1,1082,10.26459789276123
1,1083,10.376493453979492
1,1084,10.380069732666016
1,1085,10.19233226776123
1,1086,10.400958061218262
1,1087,10.453651428222656
1,1088,10.332012176513672
1,1089,10.379486083984375
1,1090,10.374330520629883
1,1091,10.325240135192871
1,1092,10.30421257019043
1,1093,10.391645431518555
1,1094,10.32721996307373
1,1095,10.320196151733398
1,1096,10.416159629821777
1,1097,10.367900848388672
1,1098,10.309889793395996
1,1099,10.40475845336914
1,1100,10.393815994262695
1,1101,10.401301383972168
1,1102,10.38781452178955
1,1103,10.358872413635254
1,1104,10.407232284545898
1,1105,10.386463165283203
1,1106,10.346395492553711
1,1107,10.343866348266602
1,1108,10.313072204589844
1,1109,10.287017822265625
1,1110,10.322916984558105
1,1111,10.286237716674805
1,1112,10.2616605758667
1,1113,10.2693452835083
1,1114,10.264540672302246
1,1115,10.258145332336426
1,1116,10.365950584411621
1,1117,10.342140197753906
1,1118,10.32889175415039
1,1119,10.360204696655273
1,1120,10.259089469909668
1,1121,10.34431266784668
1,1122,10.420722007751465
1,1123,10.283631324768066
1,1124,10.270017623901367
1,1125,10.370031356811523
1,1126,10.349912643432617
1,1127,10.325520515441895
1,1128,10.32066535949707
1,1129,10.327878952026367
1,1130,10.34475040435791
1,1131,10.321455001831055
1,1132,10.375828742980957
1,1133,10.4132661819458
1,1134,10.377778053283691
1,1135,10.365572929382324
1,1136,10.388588905334473
1,1137,10.243532180786133
1,1138,10.360553741455078
1,1139,10.39414119720459
1,1140,10.280479431152344
1,1141,10.293313026428223
1,1142,10.275406837463379
1,1143,10.412986755371094
1,1144,10.243791580200195
1,1145,10.357970237731934
1,1146,10.259368896484375
1,1147,10.370833396911621
1,1148,10.314702987670898
1,1149,10.310894012451172
1,1150,10.310500144958496
1,1151,10.30243968963623
